transaction_id,customer_id,items_total,total_amount,order_date
546569,14016,511,1477.56,2023-03-08
546580,14911,328,870.59,2023-10-17
546622,17954,91,107.25,2023-08-29
546624,14193,250,422.54,2023-09-10
546625,17542,134,170.75,2023-12-12
546631,15181,48,300.0,2023-12-13
546632,17080,72,76.32,2023-03-25
546633,16168,128,163.2,2023-11-03
546634,14527,23,78.04,2023-09-19
546635,16392,201,217.89,2023-07-25
546636,14534,56,137.9,2023-07-21
546637,13854,34,292.3,2023-06-13
546638,15106,258,410.7,2023-02-25
546639,13971,238,309.34,2023-03-10
546640,14092,100,238.2,2023-08-07
546642,12779,162,317.78,2023-09-10
546643,16214,286,542.97,2023-04-04
546644,15932,268,339.34,2023-10-20
546646,13716,138,138.28,2023-03-16
546657,17816,6,5.1,2023-09-24
546658,15150,331,501.25,2023-09-24
546659,16996,108,242.4,2023-12-18
546660,14156,335,1041.45,2023-08-07
546662,16782,32,95.0,2023-09-24
546665,15867,77,215.49,2023-06-08
546667,14735,90,236.1,2023-06-21
546668,14735,86,218.1,2023-11-22
546669,14226,698,965.9,2023-04-23
546670,13451,428,607.13,2023-09-28
546677,18144,180,363.4,2023-01-13
546678,12681,317,565.54,2023-06-11
546679,13121,252,283.73,2023-04-15
546681,16297,206,301.9,2023-07-28
546682,12994,166,352.6,2023-01-21
546683,12868,147,248.27,2023-03-19
546684,16152,642,1829.04,2023-11-08
546685,15687,124,369.9,2023-05-13
546686,14636,117,300.19,2023-08-20
546687,16040,285,422.43,2023-01-29
546688,16497,46,175.3,2023-01-03
546689,16985,230,680.4,2023-04-15
546690,16985,18,148.5,2023-09-19
546691,15793,192,306.64,2023-05-17
546724,12845,4,6.7,2023-04-07
546728,13983,2,290.0,2023-11-27
546729,18231,99,233.75,2023-10-30
546731,13089,435,912.81,2023-10-02
546732,14606,104,139.35,2023-05-17
546733,16029,336,705.6,2023-10-05
546734,16029,336,705.6,2023-01-16
546736,16013,576,414.72,2023-09-24
546737,13358,285,439.03,2023-03-29
546738,16422,1208,853.08,2023-10-24
546739,17511,2374,3018.34,2023-09-13
546741,13261,20,99.0,2023-02-01
546742,12849,489,668.85,2023-08-03
546748,15182,144,370.48,2023-09-02
546749,14543,44,328.6,2023-02-11
546750,14543,12,15.0,2023-06-06
546751,13668,167,311.66,2023-06-13
546752,13299,30,142.5,2023-02-21
546753,16383,298,309.46,2023-09-06
546754,13027,960,384.0,2023-06-01
546755,12502,175,702.8,2023-01-26
546757,15381,162,282.3,2023-01-06
546759,12712,50,300.7,2023-11-19
546760,12597,230,516.15,2023-06-08
546761,17858,84,432.2,2023-05-16
546762,17961,22,28.18,2023-11-02
546764,15671,164,300.98,2023-04-04
546765,12437,98,147.71,2023-03-29
546766,12971,24,52.8,2023-05-15
546767,12971,84,77.16,2023-12-13
546768,15694,100,584.76,2023-01-10
546769,17504,523,859.01,2023-08-09
546770,12523,62,115.09,2023-09-24
546771,17515,59,200.7,2023-09-04
546772,15030,156,152.76,2023-08-22
546774,14505,303,560.74,2023-08-01
546775,17306,144,152.64,2023-08-02
546776,17460,56,138.88,2023-03-18
546778,14572,251,625.85,2023-01-14
546780,12435,879,3978.99,2023-05-26
546781,12955,404,473.82,2023-12-29
546782,15291,72,232.4,2023-12-04
546784,18189,352,633.1,2023-11-05
546785,15189,100,302.52,2023-08-18
546786,16523,160,239.0,2023-03-27
546787,14035,206,398.98,2023-05-01
546788,13946,95,209.85,2023-04-18
546789,15769,6100,10065.0,2023-11-15
546790,14713,90,136.57,2023-08-15
546791,17716,435,665.46,2023-07-03
546827,15301,150,622.5,2023-06-06
546828,13185,12,71.4,2023-10-06
546829,14840,31,62.85,2023-07-17
546830,16839,345,449.87,2023-03-06
546831,13199,388,606.84,2023-12-22
546832,13216,297,333.74,2023-05-06
546837,13650,134,372.12,2023-02-13
546843,12472,368,592.18,2023-01-19
546846,13533,94,126.79,2023-08-06
546847,12989,164,437.4,2023-12-18
546848,13533,11,18.15,2023-10-20
546849,13623,33,88.6,2023-04-08
546850,13268,911,648.53,2023-06-01
546851,12480,395,771.02,2023-06-14
546852,13104,36,111.96,2023-06-05
546853,12845,35,73.5,2023-02-28
546855,18168,127,218.83,2023-11-09
546856,15433,416,372.64,2023-09-14
546857,12937,192,217.43,2023-02-11
546860,18198,286,316.82,2023-05-26
546861,14911,417,381.78,2023-10-05
546862,16216,254,914.93,2023-09-05
546863,16377,1500,676.2,2023-04-01
546866,14462,112,223.54,2023-01-04
546869,12352,63,120.33,2023-10-13
546871,16746,150,300.0,2023-08-30
546872,14462,4,16.0,2023-01-05
546873,17591,252,326.04,2023-10-20
546874,16976,88,251.52,2023-07-29
546875,12514,440,1017.68,2023-12-19
546877,18210,62,142.4,2023-01-29
546878,13631,20,80.0,2023-01-02
546882,14422,175,401.31,2023-06-06
546883,13707,120,223.0,2023-11-01
546890,13394,214,320.42,2023-08-15
546898,17961,4,8.8,2023-03-13
546899,14298,720,946.2,2023-08-13
546900,14298,12,25.2,2023-12-06
546902,14298,8,33.2,2023-02-20
546908,15648,88,299.0,2023-09-26
546909,14056,207,220.6,2023-02-26
546910,13969,69,145.55,2023-01-20
546911,17725,173,337.71,2023-05-02
546912,15861,315,467.95,2023-02-02
546913,15861,240,248.29,2023-02-18
546914,13072,69,177.15,2023-11-11
546915,15695,197,359.73,2023-06-23
546916,15695,15,50.25,2023-06-05
546917,14911,265,743.71,2023-11-11
546918,15854,52,309.4,2023-02-26
546919,12500,169,241.44,2023-06-15
546920,12471,296,845.32,2023-10-23
546921,12471,12,33.0,2023-09-14
546922,14110,388,904.26,2023-05-29
546923,16716,24,166.8,2023-05-12
546924,14059,128,183.6,2023-03-08
546925,12647,225,464.7,2023-03-06
546926,17857,150,108.5,2023-09-15
546927,16672,472,1175.44,2023-12-29
546928,17685,196,326.5,2023-07-15
546929,13090,126,555.3,2023-09-08
546944,14701,98,567.44,2023-12-27
546950,16511,118,330.35,2023-10-19
546951,17673,277,343.49,2023-08-13
546963,16779,203,302.6,2023-01-24
546979,16256,581,752.43,2023-12-12
546980,13591,128,462.2,2023-01-18
546981,14066,45,152.55,2023-09-11
546982,15483,143,110.95,2023-07-25
546983,16626,359,795.75,2023-07-29
546984,15019,150,252.81,2023-03-22
546985,18270,41,111.95,2023-05-11
546986,14194,535,780.35,2023-01-01
546988,14194,118,282.12,2023-12-05
546990,14315,256,530.4,2023-08-13
546991,12748,224,167.43,2023-05-23
546992,16684,3004,4666.44,2023-06-21
546993,17921,137,278.07,2023-12-30
546994,16684,144,152.64,2023-11-19
546995,14041,94,141.41,2023-02-03
546996,17060,216,234.24,2023-04-24
546998,16023,52,177.84,2023-12-29
546999,17133,266,683.42,2023-09-19
547000,14282,279,323.3,2023-12-30
547001,16656,312,357.12,2023-09-24
547002,12878,212,315.18,2023-12-22
547003,14155,25,118.75,2023-03-23
547004,17419,117,321.75,2023-10-29
547005,12474,550,806.47,2023-10-05
547017,13468,24,113.35,2023-11-16
547018,17043,162,174.6,2023-04-24
547019,17841,71,115.78,2023-08-31
547020,17017,287,368.36,2023-08-01
547021,13046,76,197.72,2023-04-29
547022,17961,16,22.24,2023-04-30
547023,16422,1014,833.1,2023-08-31
547026,14633,96,344.9,2023-10-22
547028,13593,135,422.3,2023-09-10
547029,15465,42,405.0,2023-06-15
547030,12948,168,371.8,2023-04-23
547032,13798,246,662.62,2023-10-08
547033,15898,76,168.7,2023-08-20
547034,18229,52,361.4,2023-05-24
547035,13911,208,282.28,2023-12-22
547036,17017,264,380.4,2023-07-08
547037,14101,3620,1224.6,2023-03-17
547038,15703,66,211.5,2023-03-31
547039,14560,10,96.6,2023-01-24
547040,15938,42,62.7,2023-11-21
547041,13777,195,300.0,2023-04-04
547044,14071,200,225.4,2023-05-16
547045,17856,200,585.12,2023-12-11
547046,13725,137,146.87,2023-04-19
547047,14258,184,982.08,2023-01-08
547048,14911,73,197.8,2023-02-18
547049,17134,76,318.7,2023-09-21
547050,17795,155,155.69,2023-05-01
547051,12902,66,138.68,2023-09-01
547052,18225,64,171.75,2023-07-21
547053,13001,244,499.84,2023-11-17
547055,16444,73,119.08,2023-01-23
547056,16402,44,87.8,2023-08-08
547057,14217,63,130.05,2023-09-23
547058,14232,568,693.18,2023-02-01
547059,14693,34,172.9,2023-01-22
547060,17954,116,135.44,2023-08-30
547061,12407,215,226.3,2023-11-07
547062,16728,160,224.49,2023-03-23
547063,14769,1610,2309.15,2023-08-15
547064,16096,155,320.62,2023-07-22
547065,17068,83,185.85,2023-07-16
547066,12921,429,562.63,2023-04-22
547067,12921,324,501.24,2023-03-21
547068,13985,190,393.0,2023-09-09
547069,16710,256,238.24,2023-08-14
547070,16115,129,200.53,2023-10-10
547071,12693,89,239.85,2023-01-14
547072,13592,30,76.72,2023-02-28
547073,17211,168,345.82,2023-05-19
547074,13102,118,176.34,2023-11-14
547075,15288,371,986.75,2023-02-03
547076,15140,283,446.15,2023-12-29
547077,12843,52,93.4,2023-04-29
547078,14408,188,350.8,2023-10-18
547079,15408,106,267.18,2023-02-02
547080,15445,58,113.5,2023-06-16
547081,14205,126,222.9,2023-01-06
547083,15452,134,237.0,2023-04-01
547084,17690,39,94.65,2023-07-23
547085,12600,25,124.08,2023-08-31
547086,12428,63,409.2,2023-07-31
547087,12726,423,316.02,2023-04-13
547088,14223,130,304.9,2023-06-09
547090,17230,98,203.4,2023-12-18
547092,16619,133,226.21,2023-05-21
547093,14762,341,300.52,2023-12-30
547094,13934,390,922.1,2023-09-11
547095,13018,358,332.6,2023-01-19
547096,15669,64,198.8,2023-05-15
547097,13021,99,259.35,2023-06-26
547098,16384,200,409.1,2023-01-16
547099,18224,69,158.95,2023-05-10
547100,15615,382,536.78,2023-07-10
547101,16029,324,585.0,2023-03-05
547102,14245,631,1005.1,2023-01-24
547103,15218,299,527.85,2023-02-18
547105,13854,108,305.52,2023-03-26
547106,15039,259,614.85,2023-07-04
547107,17315,115,174.16,2023-01-08
547108,14659,106,227.92,2023-10-12
547109,12423,139,347.35,2023-11-10
547114,14688,124,164.34,2023-11-25
547122,17678,207,298.11,2023-12-16
547134,15996,43,153.83,2023-03-13
547154,15299,480,600.0,2023-12-02
547165,13593,24,15.6,2023-07-18
547171,17849,45,151.45,2023-05-22
547192,15855,68,95.8,2023-08-13
547194,12637,83,196.64,2023-04-20
547195,17204,389,788.91,2023-03-01
547196,12637,5,4.63,2023-02-24
547197,17811,30,108.42,2023-08-16
547199,14606,69,131.5,2023-06-13
547200,16036,127,188.73,2023-11-04
547201,13113,116,489.12,2023-04-30
547202,17841,124,248.2,2023-08-18
547203,17146,117,265.63,2023-06-29
547204,13491,60,90.8,2023-12-04
547205,16558,85,313.55,2023-03-02
547206,16791,74,151.9,2023-02-01
547207,17763,12,15.0,2023-05-18
547209,13081,1593,2340.05,2023-11-14
547220,13410,88,154.4,2023-06-08
547221,13262,125,200.29,2023-11-23
547222,18008,20,175.1,2023-11-26
547223,12867,556,491.19,2023-06-11
547226,14167,33,110.65,2023-08-03
547227,12748,210,147.6,2023-10-23
547233,17152,206,315.9,2023-12-23
547240,17585,82,103.72,2023-10-24
547243,17231,159,245.62,2023-08-23
547244,16427,72,131.26,2023-06-20
547245,14632,96,114.56,2023-03-21
547246,16191,276,596.4,2023-07-29
547247,18225,310,440.29,2023-03-17
547251,17865,332,398.22,2023-08-21
547252,13900,154,357.58,2023-07-20
547253,13869,311,687.15,2023-12-23
547273,14530,145,420.25,2023-01-30
547324,13014,108,317.8,2023-08-23
547327,12681,201,523.98,2023-06-17
547334,15044,70,346.7,2023-01-04
547340,14875,100,362.0,2023-02-14
547349,15132,259,313.77,2023-07-12
547350,17272,664,657.68,2023-05-12
547357,17613,441,493.11,2023-10-19
547358,15998,635,912.03,2023-04-05
547359,15719,225,326.8,2023-11-18
547360,16135,209,517.55,2023-12-27
547361,15298,168,365.36,2023-02-07
547362,13694,4686,3221.88,2023-01-06
547365,12775,170,235.71,2023-07-16
547366,12831,135,215.05,2023-11-07
547367,15437,79,200.16,2023-03-07
547370,14711,90,200.52,2023-09-14
547371,14377,124,314.6,2023-07-26
547372,16374,51,154.2,2023-06-19
547373,13798,350,450.5,2023-12-21
547374,16110,136,274.18,2023-09-19
547375,13196,320,512.13,2023-08-19
547377,13050,273,401.35,2023-11-06
547378,14051,162,905.1,2023-10-30
547379,12720,490,498.32,2023-07-15
547380,16809,166,214.28,2023-07-21
547381,18041,223,201.39,2023-04-16
547382,15457,132,237.07,2023-03-14
547383,12613,485,803.66,2023-01-07
547384,12613,1,18.0,2023-06-27
547387,12539,335,1085.99,2023-08-11
547389,16721,172,292.47,2023-01-20
547390,12352,64,160.33,2023-11-30
547391,14735,24,70.8,2023-04-23
547401,17576,112,198.02,2023-10-30
547405,17705,76,114.0,2023-11-26
547406,16948,150,170.94,2023-10-24
547407,15658,2,21.25,2023-11-24
547412,12399,364,288.05,2023-10-12
547413,13475,404,589.4,2023-04-01
547414,17733,87,216.95,2023-06-18
547415,17102,2,25.5,2023-03-24
547416,15410,104,382.6,2023-01-12
547417,13239,363,329.56,2023-04-04
547418,13148,173,369.09,2023-01-23
547419,15061,1135,1649.58,2023-07-22
547420,15449,248,345.92,2023-02-23
547428,14870,119,327.25,2023-12-22
547444,12811,125,247.6,2023-03-27
547485,17019,191,366.02,2023-09-05
547486,13576,192,330.24,2023-11-04
547488,13821,110,270.15,2023-08-18
547489,17830,17,99.15,2023-07-03
547490,17507,137,265.02,2023-08-24
547491,17096,115,133.49,2023-04-14
547492,12604,137,178.5,2023-02-03
547493,12818,929,1542.08,2023-09-30
547494,18191,140,207.8,2023-12-18
547496,18075,152,261.68,2023-06-08
547497,14461,277,776.23,2023-05-04
547498,15021,110,188.7,2023-06-29
547500,13408,414,524.82,2023-01-13
547501,13408,12,59.4,2023-04-03
547503,13132,20,77.3,2023-11-24
547504,12683,721,877.88,2023-08-15
547507,16859,376,259.84,2023-12-14
547508,12683,242,378.0,2023-10-10
547509,15606,104,310.8,2023-09-07
547510,15245,826,1251.48,2023-09-28
547511,17411,126,285.58,2023-10-26
547512,17262,150,584.5,2023-01-11
547513,17519,295,313.45,2023-07-31
547514,17486,191,396.87,2023-10-30
547515,13267,144,330.52,2023-06-21
547516,15189,44,385.8,2023-08-04
547517,12395,321,326.5,2023-09-13
547518,13694,800,1320.0,2023-06-05
547519,16308,1000,320.0,2023-07-29
547520,12564,133,456.9,2023-12-05
547521,16713,39,197.05,2023-06-30
547535,16250,100,163.3,2023-03-30
547537,13534,170,249.5,2023-08-21
547538,13534,144,264.8,2023-09-13
547539,16943,28,193.6,2023-05-31
547541,14607,300,495.0,2023-10-13
547546,13249,240,291.84,2023-04-18
547548,15644,163,202.22,2023-02-07
547549,14794,129,283.03,2023-01-25
547550,16839,144,335.72,2023-05-25
547553,15644,21,36.4,2023-10-02
547554,17858,8,79.6,2023-08-22
547555,14075,270,307.92,2023-10-04
547556,17250,70,162.65,2023-05-13
547558,17966,350,147.0,2023-04-11
547561,14129,164,358.9,2023-01-18
547562,16525,400,851.4,2023-02-13
547563,15651,238,227.32,2023-11-06
547564,17512,315,441.81,2023-10-07
547565,13035,212,333.0,2023-02-09
547566,12811,1,27.0,2023-07-09
547567,17644,253,442.47,2023-10-03
547568,13341,301,775.85,2023-12-05
547569,17491,361,556.94,2023-05-18
547570,13636,85,137.35,2023-07-30
547571,16265,182,432.3,2023-03-26
547572,13512,143,251.21,2023-12-13
547573,12948,100,157.16,2023-11-24
547576,16620,48,95.76,2023-08-19
547577,13183,288,513.84,2023-07-18
547578,13089,303,485.89,2023-08-15
547579,13089,96,120.0,2023-09-09
547580,13488,259,713.95,2023-01-07
547583,12901,444,562.32,2023-07-19
547623,15641,430,543.22,2023-01-18
547639,17698,93,154.95,2023-05-29
547644,14267,140,418.18,2023-12-03
547645,12676,107,197.9,2023-12-13
547647,15144,190,232.9,2023-11-26
547648,15144,18,37.5,2023-03-11
547649,18118,192,368.92,2023-01-25
547650,17059,215,446.3,2023-10-01
547651,16904,193,381.52,2023-06-26
547652,14606,172,236.07,2023-08-16
547653,16745,584,510.8,2023-02-25
547654,14527,27,73.77,2023-05-06
547655,14267,140,418.18,2023-06-26
547656,13263,149,217.56,2023-07-05
547657,13871,186,401.3,2023-11-19
547658,13736,228,357.53,2023-11-20
547659,12434,77,286.25,2023-05-18
547662,14085,66,150.34,2023-11-12
547663,16022,255,602.63,2023-02-28
547664,13069,386,269.3,2023-12-01
547665,14256,112,445.2,2023-06-26
547666,14235,576,850.31,2023-02-13
547667,16700,440,483.3,2023-01-27
547668,14071,95,131.41,2023-07-25
547669,12748,126,163.46,2023-07-27
547670,16769,80,361.54,2023-09-13
547671,14560,41,62.38,2023-12-23
547672,17754,348,264.24,2023-10-05
547674,15835,88,187.2,2023-04-06
547684,12408,330,762.89,2023-01-25
547685,12408,26,74.7,2023-01-31
547686,15513,210,310.4,2023-12-08
547687,15078,222,356.3,2023-05-30
547688,12971,52,137.4,2023-07-31
547689,17757,53,154.85,2023-08-28
547690,16063,262,335.32,2023-09-13
547691,16767,228,364.84,2023-07-01
547694,15178,30,40.5,2023-04-05
547695,18239,122,176.38,2023-05-10
547697,14348,183,409.57,2023-06-24
547698,15304,4,51.0,2023-04-26
547702,14911,114,415.45,2023-11-30
547703,12540,512,1140.76,2023-09-17
547705,14056,160,204.59,2023-01-29
547706,12901,1108,2278.8,2023-11-23
547707,18008,300,585.0,2023-10-02
547708,17450,4168,11343.2,2023-11-07
547709,18109,60,266.98,2023-01-24
547712,16905,73,349.23,2023-12-13
547713,16458,106,157.7,2023-01-12
547714,15815,252,427.0,2023-10-13
547715,12520,128,246.54,2023-05-12
547716,16833,134,344.41,2023-06-12
547717,16833,12,17.4,2023-04-22
547718,17450,24,57.6,2023-09-02
547719,14404,146,307.5,2023-01-20
547720,14209,84,420.6,2023-05-27
547721,13000,230,256.78,2023-03-08
547722,12553,264,357.91,2023-12-01
547724,13468,34,102.7,2023-10-04
547726,16029,216,465.84,2023-01-22
547727,16029,552,878.16,2023-06-04
547728,16029,96,146.88,2023-05-09
547729,15529,344,366.18,2023-12-21
547730,14796,220,349.51,2023-10-03
547762,13695,46,83.14,2023-05-18
547772,17979,77,221.77,2023-04-22
547785,13097,323,878.02,2023-12-12
547786,14587,104,173.26,2023-11-21
547787,13139,210,409.5,2023-04-04
547789,14911,533,750.37,2023-10-21
547790,12545,346,628.15,2023-08-28
547792,17979,2,9.9,2023-07-25
547793,14758,158,654.75,2023-07-31
547794,14085,220,207.21,2023-03-28
547795,14536,39,170.95,2023-11-23
547796,14646,731,1407.86,2023-04-17
547799,17139,502,708.66,2023-12-27
547800,14504,36,134.56,2023-10-17
547801,14107,418,554.18,2023-08-01
547803,13662,175,227.7,2023-05-27
547804,16817,8,6.8,2023-08-20
547805,13327,194,474.05,2023-05-23
547809,12748,162,171.1,2023-08-30
547811,17368,215,194.92,2023-09-08
547812,18102,1336,5513.32,2023-09-02
547814,13452,1,295.0,2023-02-22
547815,13520,227,490.78,2023-08-08
547816,12748,9,25.25,2023-07-29
547817,17946,9,17.55,2023-10-10
547818,12748,33,76.2,2023-07-31
547819,12748,42,94.19,2023-05-12
547820,13743,156,141.72,2023-09-17
547821,12621,484,960.0,2023-08-15
547822,12668,522,1444.8,2023-03-18
547825,12778,104,155.65,2023-01-23
547826,18078,100,197.94,2023-03-28
547828,16618,242,354.66,2023-02-03
547829,16081,241,410.53,2023-04-22
547832,17511,2379,3962.06,2023-09-29
547833,16780,99,161.89,2023-07-19
547834,17937,252,633.6,2023-06-30
547835,15465,51,485.45,2023-05-18
547837,17243,119,266.55,2023-03-19
547839,12916,280,649.78,2023-11-29
547840,15133,206,324.7,2023-07-09
547841,16923,298,520.13,2023-10-19
547842,13875,168,343.03,2023-07-22
547843,18273,20,51.0,2023-03-16
547844,15045,38,388.9,2023-04-23
547845,16434,57,121.95,2023-08-15
547846,18071,103,194.05,2023-12-14
547850,14472,216,311.57,2023-01-20
547860,17625,373,542.03,2023-09-05
547861,16701,232,353.3,2023-11-02
547862,12841,121,190.5,2023-02-26
547863,12728,61,164.05,2023-01-17
547864,15716,101,115.26,2023-01-13
547866,14878,181,197.89,2023-10-26
547867,13357,321,609.4,2023-03-02
547870,13668,75,173.77,2023-06-04
547871,16931,158,277.43,2023-03-30
547872,16777,48,173.52,2023-01-29
547873,13240,74,218.34,2023-06-04
547874,14476,110,193.0,2023-01-04
547875,13408,350,612.38,2023-08-30
547876,16638,38,254.0,2023-07-19
547877,14573,41,165.83,2023-06-22
547878,15939,170,131.3,2023-09-05
547879,12877,60,83.16,2023-10-18
547880,15426,106,251.56,2023-12-10
547881,13110,67,192.34,2023-09-18
547882,14911,745,539.0,2023-02-11
547883,14755,184,307.76,2023-08-23
547884,13481,471,665.28,2023-11-24
547885,17314,88,220.8,2023-02-28
547886,13652,178,329.44,2023-09-21
547887,16245,258,453.98,2023-11-01
547888,13368,315,588.0,2023-12-19
547890,17227,100,223.9,2023-09-01
547891,13266,401,302.22,2023-09-18
547892,12669,848,1136.3,2023-10-22
547893,13552,23,191.25,2023-10-08
547894,13552,160,277.8,2023-11-03
547895,18118,42,113.14,2023-01-08
547896,17841,119,246.61,2023-11-16
547897,12792,217,400.54,2023-10-04
547898,16523,108,374.7,2023-08-03
547900,13649,72,148.8,2023-10-15
547902,17765,44,121.25,2023-01-05
547903,15039,245,407.09,2023-11-17
547906,14410,125,210.27,2023-11-07
547907,15083,38,88.2,2023-12-30
547909,15033,117,179.73,2023-06-10
547910,14159,395,455.28,2023-01-25
547911,14127,36,137.6,2023-08-17
547912,18010,60,174.8,2023-12-10
547914,12594,163,297.5,2023-10-15
547918,15249,478,1001.82,2023-06-27
547919,13760,96,135.09,2023-07-08
547920,14730,87,116.41,2023-10-17
547921,14766,466,628.66,2023-07-16
547922,15624,54,183.9,2023-06-11
547923,14344,23,82.55,2023-11-26
547924,17749,257,369.01,2023-07-30
547925,12481,425,602.86,2023-08-09
547926,12481,268,229.48,2023-10-25
547931,12594,1,28.0,2023-08-17
547934,12474,157,257.2,2023-06-17
547935,15874,44,240.35,2023-02-27
547936,15874,23,56.05,2023-07-30
